2013;Overview of the TREC 2013 Contextual Suggestion Track
2012;Lazy meta-learning: creating customized model ensembles on demand
2011;A Combinatorial Multi-objective Particle Swarm Optimization Based Algorithm for Task Allocation in Distributed Computing Systems
2012;Transparency improvement in haptic devices with a torque compensator using motor current
2009;How to improve TTS systems for emotional expressivity
1993;Räumliche Beziehungen beim Konfigurieren von Passagierkabinen des AIRBUS A340
2004;Verification of PLC Programs Given as Sequential Function Charts
2014;Status and friendship: mechanisms of social network evolution
2011;A software architecture for collaborative training in virtual worlds: F-16 airplane engine maintenance
2014;Examining the Interfaces to E-journal Articles: What Do Users Expect?
2015;Chapter Three – Dataflow Computing in Extreme Performance Conditions
2000;Redundancy in Random SAT Formulas
2011;Assess Impact of Expo 2010 on House Price Based on Mathematical Model
2005;Real-time architecture for a highway vehicle detection system
1993;Performance of a Portable, Parallel Atmospheric General Circulation Model.
2011;Footbed influences on posture and perceived feel
1997;Passage-Based Refinement (MultiText Experiements for TREC-6).
2013;Inf-structuring Functions and Self-dual Marked Flattenings in bi-Heyting Algebra
2014;Partially observable online contingent planning using landmark heuristics
2012;Deformation-based morphometry of the brain for the development of surrogate markers in Alzheimer’s disease
2014;Perceptual Similarity and Analogy in Creativity and Cognitive Development
1990;QUANTITATIVE ECOLOGICAL OPTICS
2003;High-dimensional labeled data analysis with Gabriel graphs
2011;A Recurrent Neural Network Approach for Predicting Glucose Concentration in Type-1 Diabetic Patients
2011;Skew jensen-bregman voronoi diagrams
2013;Efficient online analysis of accidental fault localization for dynamic systems using hidden Markov model
1997;Determining Aliasing Probabilities in BIST by Counting Strings
2011;SMART: speech-enabled mobile assisted reading technology for word comprehension
2012;A context-aware web content generator based on personal tracking
2000;Valuing Flexibility in Offshore Petroleum Projects
2011;Registration of 3D geometric model and color images using SIFT and range intensity images
1994;Abstraction of high level concepts from numerical values in databases
2012;A Memoryless Trust Computing Mechanism for Cloud Computing
2014;Evaluating Diversity in Classical Planning.
2001;Integration of biological data on transcriptome
2009;Health Promoting Leadership: The Mediating Role of an Organizational Health Culture
1997;The search broker
2010;Semi-Automated Extension of a Specialized Medical Lexicon for French
2006;Management of data quality--development of a computer-mediated guideline.
2013;Erratum: Effect of Transliteration on Readability
2013;Extenic Image Classifier and Its Application in the Land Use Classification
2005;Probability theory of fuzzy events
2012;ANaConDA: A Framework for Analysing Multi-threaded C/C++ Programs on the Binary Level
2014;Quantum systems on non-k-hyperfinite complexes: a generalization of classical statistical mechanics on expander graphs
2007;A new B-Spline based active contour approach
2009;Simplifying the Rate Control Scheme for Distributed Video Coding by Flexible Slepian-Wolf Decoding
2013;Representing Motion Patterns with the Qualitative Rectilinear Projection Calculus
2011;Galois connections for flow algebras
2012;DIANE (Domain Informatics Analytics for Enterprise): a smartly integrated enterprise platform for consumable informatics
2012;BCNF via attribute splitting
2013;Hyperbolic harmonic brain surface registration with curvature-based landmark matching
2013;Multi-prototype label ranking with novel pairwise-to-total-rank aggregation
2013;Fault-Impact models based on delay and packet loss for IEEE 802.11g
2012;Artificial neural network ensemble approach for creating a negotiation model with ethical artificial agents
2017;Automatic Bug Triage using Semi-Supervised Text Classification
2016;Energy informatics for behavioral change
2014;Nonmyopic \(\epsilon\)-Bayes-Optimal Active Learning of Gaussian Processes
2012;Adaptive User Interface Personalization in ERP Systems
2012;Modeling coherence in ESOL learner texts
1984;Channel card architecture for multimode board test systems
2011;A formal security model of a smart card web server
2000;Nonselective Fading Channel Estimation with Nonuniformly Spaced Pilot Symbols
2004;Bayesian Model Averaging Across Model Spaces via Compact Encoding
2012;Cloud Sourcing: Implications for Managing the IT Function
2012;Chapter 2 – Modeling, Analysis, and Testing of System Vulnerabilities
2010;Identifying attack articulations in classical guitar
1993;Fremont: A System for Discovering Network Characteristics and Problems
2011;Modeling decisional knowledge with the help of data quality information
2012;Automata-Based symbolic representations of polyhedra
1987;Relating default logic and circumscription
2005;A Web-Based GIS for Health Care Decision-Support
2011;Codes and combinatorial structures from circular planar nearrings
2006;Representing Relative Direction as a Binary Relation of Oriented Points
2013;Image Segmentation Using Iterated Graph Cuts with Residual Graph
2010;A characterization of collective conflict for defeasible argumentation
2013;Latent topic analysis for predicting group purchasing behavior on the social web
2013;The Roles of Environmental Noises and Opinion Leaders in Emergency
2010;Learning about Voice Search for Spoken Dialogue Systems
2016;Noisy Matrix Completion Under Sparse Factor Models
1996;Decision support for case-based applications
2012;Call Prediction Model Based on Smartphone Users Behavior
2013;UMAP: A Universal Layer for Schema Mapping Languages
1989;Correct parallel status assignment for the reason maintenance system
2012;Enhancing traffic locality in bittorrent via shared trackers
1997;Redundancy Removal during High-Level Synthesis Using Scheduling Don‘t-Cares
2014;Behaviour, Interaction and Dynamics
1998;Concurrent Error Detection, Diagnosis, and Fault Tolerance for Switched-Capacitor Filters
1999;A Systolic Array Implementation of the One-Shot Decorrelating Detector Used for Mobile CDMA Communications
2012;Theory of mind in man-machine interactions
2009;SofTOA: Software Ranging for TOA-Based Positioning of WLAN Terminals
2011;Integrating rules and description logics by circumscription
1988;Representing genetic information with formal grammars
2007;A Dynamic Group Environment for Collaborative Language Learning
2011;Control Organization: A DEMO Based Specification and Extension
